custom_tileset.png
64,64
24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 59, 60, 24, 24, 4, 23, 26, 26, 1, 15, 24, 24, 24, 24, 24, 24, 12, 24, 24, 24, 24, 24, 24, 24, 41, 42, 24, 24, 24, 75, 84, 84, 87, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 41, 44, 
24, 24, 57, 58, 24, 24, 24, 24, 24, 24, 24, 24, 4, 22, 23, 26, 26, 1, 15, 57, 58, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 41, 42, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 12, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 41, 44, 
24, 24, 59, 60, 24, 24, 24, 24, 24, 24, 24, 24, 13, 26, 26, 26, 1, 15, 24, 59, 60, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 41, 42, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 36, 24, 24, 24, 36, 24, 24, 24, 41, 44, 
24, 24, 24, 24, 12, 24, 24, 24, 57, 58, 24, 4, 23, 26, 1, 2, 15, 24, 61, 62, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 36, 24, 24, 41, 42, 24, 24, 61, 62, 24, 24, 24, 24, 24, 24, 12, 24, 24, 24, 24, 24, 24, 24, 36, 24, 24, 24, 36, 24, 24, 24, 41, 44, 
24, 24, 24, 12, 12, 24, 24, 24, 59, 60, 24, 13, 26, 26, 11, 24, 24, 56, 63, 64, 24, 24, 12, 24, 24, 24, 24, 24, 36, 24, 24, 24, 24, 24, 41, 42, 24, 24, 63, 64, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 36, 36, 36, 36, 36, 24, 56, 24, 41, 42, 
24, 24, 24, 24, 12, 24, 24, 24, 24, 24, 24, 13, 26, 1, 15, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 30, 30, 30, 30, 30, 30, 54, 55, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 54, 55, 
24, 61, 62, 24, 12, 12, 24, 24, 24, 24, 24, 13, 26, 11, 24, 57, 58, 24, 24, 24, 24, 24, 24, 24, 57, 58, 24, 8, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 
24, 63, 64, 24, 24, 24, 24, 24, 24, 61, 62, 13, 26, 11, 24, 59, 60, 24, 24, 24, 24, 24, 24, 24, 59, 60, 24, 8, 16, 27, 28, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 29, 27, 
24, 24, 24, 24, 24, 24, 24, 24, 24, 63, 64, 13, 26, 11, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 8, 16, 31, 32, 27, 33, 27, 33, 27, 33, 27, 33, 27, 33, 27, 33, 27, 33, 27, 33, 27, 33, 27, 33, 27, 33, 27, 33, 27, 33, 27, 33, 27, 33, 27, 33, 27, 
24, 24, 24, 24, 24, 24, 24, 24, 24, 4, 22, 23, 26, 21, 22, 22, 22, 5, 56, 24, 24, 24, 24, 24, 24, 24, 24, 8, 16, 27, 27, 34, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 
24, 24, 24, 24, 24, 57, 58, 24, 4, 23, 26, 26, 26, 26, 26, 26, 26, 21, 5, 24, 61, 62, 24, 24, 24, 24, 24, 8, 16, 17, 18, 19, 20, 9, 90, 49, 9, 9, 9, 9, 9, 9, 9, 13, 26, 26, 11, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 90, 49, 
24, 24, 24, 24, 24, 59, 60, 4, 23, 26, 26, 1, 2, 2, 2, 3, 26, 26, 21, 5, 63, 64, 24, 24, 24, 24, 24, 8, 16, 27, 27, 19, 10, 56, 43, 44, 24, 24, 36, 24, 24, 24, 24, 13, 26, 26, 11, 24, 24, 24, 24, 74, 78, 24, 86, 24, 36, 24, 24, 24, 24, 24, 43, 42, 
24, 24, 24, 24, 56, 24, 24, 13, 26, 26, 1, 15, 24, 57, 58, 14, 3, 26, 26, 21, 24, 24, 24, 24, 24, 24, 24, 8, 16, 17, 18, 19, 10, 24, 43, 44, 24, 24, 24, 24, 24, 12, 24, 13, 26, 26, 11, 24, 24, 24, 24, 75, 84, 89, 87, 24, 24, 24, 24, 24, 24, 24, 41, 42, 
24, 61, 62, 24, 24, 24, 4, 23, 26, 1, 15, 24, 24, 59, 60, 24, 14, 3, 26, 26, 11, 24, 24, 24, 24, 24, 24, 8, 16, 27, 27, 19, 10, 24, 41, 44, 24, 24, 24, 24, 24, 24, 24, 13, 26, 26, 11, 24, 24, 24, 24, 76, 78, 24, 88, 24, 24, 24, 24, 24, 24, 24, 43, 42, 
24, 63, 64, 24, 24, 24, 13, 26, 26, 11, 61, 62, 24, 24, 24, 24, 12, 14, 3, 26, 11, 24, 57, 58, 24, 24, 24, 8, 16, 17, 18, 19, 10, 24, 43, 44, 24, 24, 24, 24, 24, 36, 24, 13, 26, 26, 11, 24, 24, 36, 24, 77, 80, 89, 83, 12, 24, 24, 61, 62, 24, 24, 43, 44, 
24, 24, 24, 24, 24, 4, 23, 26, 1, 15, 63, 64, 24, 24, 24, 24, 12, 24, 13, 26, 11, 24, 59, 60, 24, 24, 24, 8, 16, 27, 27, 19, 10, 24, 41, 44, 24, 12, 24, 24, 24, 24, 24, 13, 26, 26, 11, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 63, 64, 24, 24, 41, 42, 
24, 24, 24, 57, 58, 13, 26, 26, 11, 24, 24, 24, 24, 24, 56, 24, 12, 12, 13, 26, 11, 24, 24, 24, 24, 24, 24, 8, 16, 17, 18, 19, 10, 24, 43, 42, 24, 24, 24, 24, 24, 24, 24, 13, 26, 26, 11, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 41, 44, 
24, 56, 24, 59, 60, 13, 26, 1, 15, 24, 24, 24, 24, 24, 24, 24, 24, 24, 13, 26, 21, 5, 24, 24, 24, 24, 56, 8, 16, 27, 27, 19, 10, 24, 37, 38, 45, 46, 45, 46, 45, 46, 50, 13, 26, 26, 11, 52, 45, 46, 45, 45, 46, 45, 46, 45, 46, 45, 46, 45, 46, 45, 37, 38, 
24, 24, 24, 24, 24, 13, 26, 11, 24, 24, 24, 24, 24, 24, 24, 24, 24, 56, 13, 26, 26, 11, 24, 24, 12, 12, 24, 8, 16, 17, 18, 19, 10, 24, 39, 40, 47, 48, 47, 48, 47, 48, 51, 13, 26, 26, 11, 53, 48, 47, 48, 47, 48, 47, 48, 47, 48, 47, 48, 47, 48, 47, 39, 40, 
24, 24, 24, 24, 24, 13, 26, 11, 24, 12, 57, 58, 24, 24, 24, 24, 24, 24, 14, 3, 26, 11, 61, 62, 24, 12, 24, 8, 16, 27, 27, 19, 10, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 13, 26, 26, 11, 56, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 
24, 24, 24, 24, 24, 13, 26, 11, 24, 24, 59, 60, 24, 24, 24, 24, 24, 61, 62, 13, 26, 11, 63, 64, 24, 12, 24, 8, 16, 17, 18, 19, 10, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 13, 26, 26, 11, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 12, 12, 24, 24, 24, 24, 
24, 24, 24, 61, 62, 13, 26, 11, 56, 24, 24, 24, 24, 24, 24, 24, 24, 63, 64, 13, 26, 11, 24, 24, 24, 12, 24, 8, 16, 27, 27, 19, 10, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 13, 26, 26, 11, 57, 58, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 12, 12, 12, 12, 24, 
24, 24, 24, 63, 64, 13, 26, 11, 24, 24, 24, 24, 57, 58, 24, 24, 24, 24, 4, 23, 26, 11, 24, 24, 12, 12, 24, 8, 16, 17, 18, 19, 10, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 13, 26, 26, 11, 59, 60, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 12, 12, 12, 24, 
61, 62, 24, 24, 24, 13, 26, 11, 24, 24, 12, 24, 59, 60, 24, 24, 24, 24, 13, 26, 26, 11, 57, 58, 24, 24, 24, 8, 16, 27, 27, 19, 10, 57, 58, 24, 24, 24, 24, 12, 12, 24, 36, 13, 26, 26, 11, 24, 24, 24, 24, 24, 24, 24, 24, 56, 24, 24, 24, 24, 12, 12, 12, 24, 
63, 64, 24, 24, 4, 23, 26, 11, 57, 58, 24, 24, 24, 24, 24, 24, 24, 4, 23, 26, 1, 15, 59, 60, 24, 24, 24, 8, 16, 17, 18, 19, 10, 59, 60, 24, 24, 24, 24, 12, 24, 24, 24, 13, 26, 26, 11, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 12, 12, 12, 24, 
24, 24, 56, 24, 13, 26, 26, 21, 59, 60, 61, 62, 24, 24, 24, 24, 4, 23, 26, 26, 11, 24, 24, 24, 24, 24, 24, 8, 16, 27, 27, 19, 10, 24, 24, 24, 24, 24, 12, 12, 24, 24, 4, 23, 26, 26, 11, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 
22, 22, 22, 22, 23, 26, 26, 26, 21, 24, 63, 64, 24, 24, 56, 4, 23, 26, 26, 1, 15, 24, 24, 24, 24, 24, 24, 8, 16, 17, 18, 19, 10, 24, 24, 24, 24, 24, 24, 24, 24, 4, 23, 26, 26, 26, 11, 36, 24, 24, 24, 24, 24, 24, 24, 61, 62, 24, 24, 24, 24, 24, 24, 24, 
26, 26, 26, 26, 26, 26, 25, 26, 26, 21, 22, 22, 22, 22, 22, 23, 26, 26, 1, 15, 24, 61, 62, 24, 24, 24, 24, 8, 16, 27, 27, 19, 10, 24, 24, 24, 24, 24, 24, 24, 24, 23, 26, 26, 26, 26, 11, 24, 24, 24, 24, 24, 24, 24, 24, 63, 64, 24, 24, 24, 24, 24, 24, 24, 
2, 2, 2, 2, 2, 2, 2, 3, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 21, 5, 24, 63, 64, 24, 24, 24, 24, 8, 16, 17, 18, 19, 10, 24, 24, 24, 24, 24, 24, 24, 4, 26, 26, 26, 26, 1, 15, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 
61, 62, 24, 24, 24, 57, 58, 14, 2, 2, 2, 2, 2, 2, 2, 2, 3, 26, 26, 21, 22, 5, 24, 24, 24, 24, 24, 8, 16, 27, 27, 19, 10, 24, 24, 24, 24, 24, 24, 4, 23, 26, 26, 26, 1, 15, 24, 24, 24, 24, 24, 24, 24, 61, 62, 24, 61, 62, 24, 24, 24, 24, 24, 24, 
63, 64, 24, 24, 24, 59, 60, 24, 56, 24, 61, 62, 24, 24, 56, 24, 14, 3, 26, 26, 26, 21, 5, 24, 24, 56, 24, 8, 16, 17, 18, 19, 10, 24, 24, 24, 24, 56, 4, 23, 26, 26, 26, 1, 15, 24, 24, 56, 24, 24, 24, 24, 24, 63, 64, 24, 63, 64, 24, 24, 24, 24, 24, 24, 
24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 63, 64, 24, 24, 24, 24, 57, 58, 2, 3, 26, 26, 11, 24, 24, 24, 24, 8, 16, 27, 27, 19, 10, 24, 24, 57, 58, 4, 23, 26, 26, 26, 1, 15, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 
24, 56, 24, 61, 62, 24, 12, 12, 12, 24, 24, 24, 24, 24, 24, 24, 59, 60, 24, 14, 3, 26, 11, 24, 24, 24, 24, 8, 16, 17, 18, 19, 10, 24, 24, 59, 60, 13, 26, 26, 26, 1, 15, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 
24, 24, 24, 63, 64, 24, 24, 24, 12, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 13, 26, 11, 24, 24, 24, 24, 8, 16, 27, 27, 19, 10, 24, 24, 24, 24, 13, 26, 26, 26, 11, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24
